generation	repeats	mean	best	mutation rate
551	314	8,948	31,415	0,00000
552	318	8,953	31,404	0,00000
553	326	8,952	31,415	0,00000
554	320	8,949	31,462	0,00000
555	323	8,949	31,415	0,00000
556	324	8,958	31,474	0,00000
557	321	8,945	31,474	0,00000
558	318	8,953	31,404	0,00000
559	320	8,940	31,462	0,00000
560	325	8,942	31,415	0,00000
561	317	8,944	31,474	0,00000
562	313	8,945	31,462	0,00000
563	316	8,944	31,474	0,00000
564	319	8,940	31,462	0,00000
565	318	8,960	31,404	0,00000
566	319	8,962	31,474	0,00000
567	328	8,971	31,404	0,00000
568	324	8,966	31,462	0,00000
569	323	8,974	31,404	0,00000
570	327	8,970	31,404	0,00000
571	315	8,969	31,462	0,00000
572	315	8,946	31,415	0,00000
573	310	8,952	31,462	0,00000
574	312	8,954	31,474	0,00000
575	318	8,950	31,404	0,00000
576	312	8,951	31,404	0,00000
577	322	8,940	31,462	0,00000
578	322	8,964	31,474	0,00000
579	316	8,963	31,404	0,00000
580	316	8,961	31,474	0,00000
581	317	8,957	31,462	0,00000
582	316	8,969	31,415	0,00000
583	313	8,959	31,462	0,00000
584	320	8,977	31,415	0,00000
585	312	8,972	31,415	0,00000
586	315	8,981	31,462	0,00000
587	317	8,961	31,404	0,00000
588	323	8,960	31,474	0,00000
589	327	8,942	31,474	0,00000
590	317	8,950	31,415	0,00000
591	324	8,952	31,462	0,00000
592	313	8,953	31,404	0,00000
593	307	8,951	31,415	0,00000
594	313	8,951	31,474	0,00000
595	320	8,956	31,415	0,00000
596	326	8,962	31,462	0,00000
597	314	8,955	31,404	0,00000
598	322	8,971	31,415	0,00000
599	314	8,956	31,415	0,00000
600	311	8,961	31,474	0,00000
601	319	8,948	31,474	0,00000
602	313	8,954	31,474	0,00000
603	320	8,958	31,415	0,00000
604	318	8,959	31,474	0,00000
605	313	8,965	31,415	0,00000
606	327	8,969	31,404	0,00000
607	317	8,973	31,462	0,00000
608	325	8,953	31,462	0,00000
609	318	8,970	31,462	0,00000
610	315	8,957	31,415	0,00000
611	314	8,958	31,404	0,00000
612	312	8,941	31,474	0,00000
613	316	8,940	31,474	0,00000
614	327	8,945	31,404	0,00000
615	315	8,939	31,415	0,00000
616	316	8,953	31,462	0,00000
617	322	8,957	31,404	0,00000
618	321	8,956	31,415	0,00000
619	319	8,951	31,415	0,00000
620	323	8,947	31,404	0,00000
621	321	8,935	31,404	0,00000
622	328	8,940	31,474	0,00000
623	323	8,948	31,404	0,00000
624	317	8,969	31,462	0,00000
625	322	8,948	31,415	0,00000
626	314	8,955	31,462	0,00000
627	312	8,951	31,474	0,00000
628	317	8,931	31,415	0,00000
629	328	8,935	31,415	0,00000
630	315	8,957	31,474	0,00000
631	329	8,958	31,404	0,00000
632	310	8,963	31,415	0,00000
633	317	8,951	31,474	0,00000
634	312	8,949	31,462	0,00000
635	319	8,949	31,415	0,00000
636	316	8,959	31,474	0,00000
637	314	8,969	31,404	0,00000
638	329	8,972	31,462	0,00000
639	311	8,956	31,415	0,00000
640	319	8,970	31,404	0,00000
641	322	8,955	31,415	0,00000
642	316	8,951	31,415	0,00000
643	320	8,939	31,415	0,00000
644	316	8,957	31,404	0,00000
645	321	8,957	31,462	0,00000
646	323	8,950	31,415	0,00000
647	312	8,957	31,474	0,00000
648	320	8,951	31,462	0,00000
649	318	8,957	31,474	0,00000
650	315	8,963	31,415	0,00000
651	312	8,958	31,415	0,00000
652	325	8,953	31,415	0,00000
